cell_type_tumor,sample,0
Fibroblast adventitial,Guo_Zhang_2018_P1120_TTR,0
Fibroblast adventitial,Guo_Zhang_2018_P1120_TTY,0
Fibroblast adventitial,Guo_Zhang_2018_P1202_TTC,0
Fibroblast adventitial,Guo_Zhang_2018_P1202_TTH,0
Fibroblast adventitial,Guo_Zhang_2018_P1202_TTR,0
Fibroblast adventitial,Guo_Zhang_2018_P1202_TTY,0
Fibroblast adventitial,Guo_Zhang_2018_P1208_TTC,0
Fibroblast adventitial,Guo_Zhang_2018_P1208_TTH,0
Fibroblast adventitial,Guo_Zhang_2018_P1219_TTC,0
Fibroblast adventitial,Guo_Zhang_2018_P1219_TTH,0
Fibroblast adventitial,Guo_Zhang_2018_P1219_TTY,0
Fibroblast adventitial,He_Fan_2021_LUAD1,8
Fibroblast adventitial,He_Fan_2021_LUAD2,4
Fibroblast adventitial,He_Fan_2021_LUAD3,10
Fibroblast adventitial,He_Fan_2021_LUAD4,11
Fibroblast adventitial,He_Fan_2021_LUAD5,2
Fibroblast adventitial,Kim_Lee_2020_LUNG_T06,17
Fibroblast adventitial,Kim_Lee_2020_LUNG_T08,32
Fibroblast adventitial,Kim_Lee_2020_LUNG_T09,1
Fibroblast adventitial,Kim_Lee_2020_LUNG_T18,13
Fibroblast adventitial,Kim_Lee_2020_LUNG_T19,3
Fibroblast adventitial,Kim_Lee_2020_LUNG_T20,1
Fibroblast adventitial,Kim_Lee_2020_LUNG_T25,2
Fibroblast adventitial,Kim_Lee_2020_LUNG_T30,2
Fibroblast adventitial,Kim_Lee_2020_LUNG_T34,4
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1A,1
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1C,0
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT2A,2
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT2B,13
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1249,18
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1295,0
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1296,0
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1297,0
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1298,10
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1299,42
Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1300,2
Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_BT1375,1
Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_BT1376,0
Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_BT1377,1
Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,1
Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0
Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0
Fibroblast adventitial,Laughney_Massague_2020_GSM3516662,1
Fibroblast adventitial,Laughney_Massague_2020_GSM3516663,0
Fibroblast adventitial,Laughney_Massague_2020_GSM3516667,11
Fibroblast adventitial,Laughney_Massague_2020_GSM3516669,6
Fibroblast adventitial,Laughney_Massague_2020_GSM3516670,1
Fibroblast adventitial,Laughney_Massague_2020_GSM3516672,13
Fibroblast adventitial,Laughney_Massague_2020_GSM3516674,0
Fibroblast adventitial,Leader_Merad_2021_311,1
Fibroblast adventitial,Leader_Merad_2021_313,0
Fibroblast adventitial,Leader_Merad_2021_317,13
Fibroblast adventitial,Leader_Merad_2021_318,4
Fibroblast adventitial,Leader_Merad_2021_324,1
Fibroblast adventitial,Leader_Merad_2021_326,9
Fibroblast adventitial,Leader_Merad_2021_328,4
Fibroblast adventitial,Leader_Merad_2021_332,0
Fibroblast adventitial,Leader_Merad_2021_334,0
Fibroblast adventitial,Leader_Merad_2021_336,0
Fibroblast adventitial,Leader_Merad_2021_340,4
Fibroblast adventitial,Leader_Merad_2021_342,0
Fibroblast adventitial,Leader_Merad_2021_38,1
Fibroblast adventitial,Leader_Merad_2021_40,1
Fibroblast adventitial,Leader_Merad_2021_42,1
Fibroblast adventitial,Leader_Merad_2021_43,0
Fibroblast adventitial,Leader_Merad_2021_45,0
Fibroblast adventitial,Leader_Merad_2021_47,0
Fibroblast adventitial,Leader_Merad_2021_48,1
Fibroblast adventitial,Leader_Merad_2021_51,1
Fibroblast adventitial,Leader_Merad_2021_52,0
Fibroblast adventitial,Leader_Merad_2021_53,0
Fibroblast adventitial,Leader_Merad_2021_57,3
Fibroblast adventitial,Leader_Merad_2021_58,0
Fibroblast adventitial,Leader_Merad_2021_59,0
Fibroblast adventitial,Leader_Merad_2021_62,5
Fibroblast adventitial,Leader_Merad_2021_95,0
Fibroblast adventitial,Leader_Merad_2021_97,0
Fibroblast adventitial,Leader_Merad_2021_99,2
Fibroblast adventitial,Leader_Merad_2021_103,2
Fibroblast adventitial,Leader_Merad_2021_107,1
Fibroblast adventitial,Leader_Merad_2021_111,2
Fibroblast adventitial,Leader_Merad_2021_116,0
Fibroblast adventitial,Leader_Merad_2021_297,0
Fibroblast adventitial,Leader_Merad_2021_298,0
Fibroblast adventitial,Leader_Merad_2021_344,3
Fibroblast adventitial,Leader_Merad_2021_398,0
Fibroblast adventitial,Leader_Merad_2021_414,0
Fibroblast adventitial,Leader_Merad_2021_415,0
Fibroblast adventitial,Leader_Merad_2021_448,14
Fibroblast adventitial,Leader_Merad_2021_452,9
Fibroblast adventitial,Leader_Merad_2021_456,12
Fibroblast adventitial,Leader_Merad_2021_460,7
Fibroblast adventitial,Leader_Merad_2021_464,2
Fibroblast adventitial,Leader_Merad_2021_468,12
Fibroblast adventitial,Leader_Merad_2021_472,6
Fibroblast adventitial,Leader_Merad_2021_481,0
Fibroblast adventitial,Leader_Merad_2021_851,0
Fibroblast adventitial,Maynard_Bivona_2020_LT_S66,9
Fibroblast adventitial,UKIM-V-2_P4_tumor_primary,0
Fibroblast adventitial,UKIM-V-2_P5_tumor_primary,0
Fibroblast adventitial,UKIM-V-2_P6_tumor_primary,3
Fibroblast adventitial,UKIM-V-2_P8_tumor_primary,0
Fibroblast adventitial,UKIM-V-2_P9_tumor_primary,0
Fibroblast adventitial,UKIM-V-2_P10_tumor_primary,4
Fibroblast adventitial,UKIM-V-2_P13_tumor_primary,1
Fibroblast adventitial,UKIM-V-2_P14_tumor_primary,0
Fibroblast adventitial,UKIM-V-2_P16_tumor_primary,0
Fibroblast adventitial,UKIM-V-2_P17_tumor_primary,0
Fibroblast adventitial,UKIM-V_P1_tumor_primary,0
Fibroblast adventitial,UKIM-V_P2_tumor_primary,0
Fibroblast adventitial,UKIM-V_P3_tumor_primary,1
Fibroblast adventitial,Zilionis_Klein_2019_p1t1,3
Fibroblast adventitial,Zilionis_Klein_2019_p1t2,3
Fibroblast adventitial,Zilionis_Klein_2019_p1t3,2
Fibroblast adventitial,Zilionis_Klein_2019_p1t4,2
Fibroblast adventitial,Zilionis_Klein_2019_p4t1,0
Fibroblast adventitial,Zilionis_Klein_2019_p4t2,0
Fibroblast adventitial,Zilionis_Klein_2019_p4t3,0
Fibroblast adventitial,Zilionis_Klein_2019_p6t1,2
Fibroblast adventitial,Zilionis_Klein_2019_p6t2,1
Fibroblast alveolar,Chen_Zhang_2020_NSCLC-1,6
Fibroblast alveolar,Chen_Zhang_2020_NSCLC-2,141
Fibroblast alveolar,Chen_Zhang_2020_NSCLC-3,13
Fibroblast alveolar,Chen_Zhang_2020_NSCLC-6,12
Fibroblast alveolar,Chen_Zhang_2020_NSCLC-7,0
Fibroblast alveolar,Chen_Zhang_2020_NSCLC-11,13
Fibroblast alveolar,Goveia_Carmeliet_2020_patient_32_tumor_primary,5
Fibroblast alveolar,Goveia_Carmeliet_2020_patient_40_tumor_primary,2
Fibroblast alveolar,Goveia_Carmeliet_2020_patient_41_tumor_primary,4
Fibroblast alveolar,Goveia_Carmeliet_2020_patient_42_tumor_primary,0
Fibroblast alveolar,Goveia_Carmeliet_2020_patient_45_tumor_primary,7
Fibroblast alveolar,Goveia_Carmeliet_2020_patient_46_tumor_primary,44
Fibroblast alveolar,Goveia_Carmeliet_2020_patient_50_tumor_primary,3
Fibroblast alveolar,Guo_Zhang_2018_P0616A_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P0616A_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P0616A_TTR,0
Fibroblast alveolar,Guo_Zhang_2018_P0616A_TTY,0
Fibroblast alveolar,Guo_Zhang_2018_P0616P_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P0616P_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P0706_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P0706_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P0706_TTR,0
Fibroblast alveolar,Guo_Zhang_2018_P0706_TTY,0
Fibroblast alveolar,Guo_Zhang_2018_P1010_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P1010_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P1010_TTR,0
Fibroblast alveolar,Guo_Zhang_2018_P1010_TTY,0
Fibroblast alveolar,Guo_Zhang_2018_P1118_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P1118_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P1120_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P1120_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P1120_TTR,0
Fibroblast alveolar,Guo_Zhang_2018_P1120_TTY,0
Fibroblast alveolar,Guo_Zhang_2018_P1202_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P1202_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P1202_TTR,0
Fibroblast alveolar,Guo_Zhang_2018_P1202_TTY,0
Fibroblast alveolar,Guo_Zhang_2018_P1208_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P1208_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P1219_TTC,0
Fibroblast alveolar,Guo_Zhang_2018_P1219_TTH,0
Fibroblast alveolar,Guo_Zhang_2018_P1219_TTY,0
Fibroblast alveolar,He_Fan_2021_LUAD1,44
Fibroblast alveolar,He_Fan_2021_LUAD2,8
Fibroblast alveolar,He_Fan_2021_LUAD3,23
Fibroblast alveolar,He_Fan_2021_LUAD4,28
Fibroblast alveolar,He_Fan_2021_LUAD5,7
Fibroblast alveolar,Kim_Lee_2020_LUNG_T06,284
Fibroblast alveolar,Kim_Lee_2020_LUNG_T08,117
Fibroblast alveolar,Kim_Lee_2020_LUNG_T09,1
Fibroblast alveolar,Kim_Lee_2020_LUNG_T18,18
Fibroblast alveolar,Kim_Lee_2020_LUNG_T19,54
Fibroblast alveolar,Kim_Lee_2020_LUNG_T20,1
Fibroblast alveolar,Kim_Lee_2020_LUNG_T25,11
Fibroblast alveolar,Kim_Lee_2020_LUNG_T30,48
Fibroblast alveolar,Kim_Lee_2020_LUNG_T34,11
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1A,1
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1C,1
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT2B,1
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1295,3
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1296,1
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1297,12
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1298,20
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1299,20
Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1300,27
Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_BT1375,0
Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_BT1376,3
Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_BT1377,2
Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,4
Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,9
Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,5
Fibroblast alveolar,Laughney_Massague_2020_GSM3516662,1
Fibroblast alveolar,Laughney_Massague_2020_GSM3516663,0
Fibroblast alveolar,Laughney_Massague_2020_GSM3516667,4
Fibroblast alveolar,Laughney_Massague_2020_GSM3516669,5
Fibroblast alveolar,Laughney_Massague_2020_GSM3516670,0
Fibroblast alveolar,Laughney_Massague_2020_GSM3516672,0
Fibroblast alveolar,Laughney_Massague_2020_GSM3516674,0
Fibroblast alveolar,Leader_Merad_2021_311,5
Fibroblast alveolar,Leader_Merad_2021_313,1
Fibroblast alveolar,Leader_Merad_2021_317,1
Fibroblast alveolar,Leader_Merad_2021_318,15
Fibroblast alveolar,Leader_Merad_2021_324,3
Fibroblast alveolar,Leader_Merad_2021_326,1
Fibroblast alveolar,Leader_Merad_2021_328,2
Fibroblast alveolar,Leader_Merad_2021_332,0
Fibroblast alveolar,Leader_Merad_2021_334,0
Fibroblast alveolar,Leader_Merad_2021_336,0
Fibroblast alveolar,Leader_Merad_2021_340,3
Fibroblast alveolar,Leader_Merad_2021_342,0
Fibroblast alveolar,Leader_Merad_2021_38,1
Fibroblast alveolar,Leader_Merad_2021_40,1
Fibroblast alveolar,Leader_Merad_2021_42,0
Fibroblast alveolar,Leader_Merad_2021_43,6
Fibroblast alveolar,Leader_Merad_2021_45,0
Fibroblast alveolar,Leader_Merad_2021_47,0
Fibroblast alveolar,Leader_Merad_2021_48,0
Fibroblast alveolar,Leader_Merad_2021_51,3
Fibroblast alveolar,Leader_Merad_2021_52,0
Fibroblast alveolar,Leader_Merad_2021_53,0
Fibroblast alveolar,Leader_Merad_2021_57,20
Fibroblast alveolar,Leader_Merad_2021_58,1
Fibroblast alveolar,Leader_Merad_2021_59,0
Fibroblast alveolar,Leader_Merad_2021_62,19
Fibroblast alveolar,Leader_Merad_2021_95,4
Fibroblast alveolar,Leader_Merad_2021_97,1
Fibroblast alveolar,Leader_Merad_2021_99,5
Fibroblast alveolar,Leader_Merad_2021_103,6
Fibroblast alveolar,Leader_Merad_2021_107,6
Fibroblast alveolar,Leader_Merad_2021_111,7
Fibroblast alveolar,Leader_Merad_2021_116,0
Fibroblast alveolar,Leader_Merad_2021_297,0
Fibroblast alveolar,Leader_Merad_2021_298,0
Fibroblast alveolar,Leader_Merad_2021_344,0
Fibroblast alveolar,Leader_Merad_2021_398,0
Fibroblast alveolar,Leader_Merad_2021_414,0
Fibroblast alveolar,Leader_Merad_2021_415,0
Fibroblast alveolar,Leader_Merad_2021_448,4
Fibroblast alveolar,Leader_Merad_2021_452,8
Fibroblast alveolar,Leader_Merad_2021_456,10
Fibroblast alveolar,Leader_Merad_2021_460,14
Fibroblast alveolar,Leader_Merad_2021_464,8
Fibroblast alveolar,Leader_Merad_2021_468,5
Fibroblast alveolar,Leader_Merad_2021_472,11
Fibroblast alveolar,Leader_Merad_2021_481,0
Fibroblast alveolar,Leader_Merad_2021_851,0
Fibroblast alveolar,Maynard_Bivona_2020_LT_S66,26
Fibroblast alveolar,UKIM-V-2_P4_tumor_primary,0
Fibroblast alveolar,UKIM-V-2_P5_tumor_primary,1
Fibroblast alveolar,UKIM-V-2_P6_tumor_primary,0
Fibroblast alveolar,UKIM-V-2_P8_tumor_primary,0
Fibroblast alveolar,UKIM-V-2_P9_tumor_primary,1
Fibroblast alveolar,UKIM-V-2_P10_tumor_primary,0
Fibroblast alveolar,UKIM-V-2_P13_tumor_primary,2
Fibroblast alveolar,UKIM-V-2_P14_tumor_primary,4
Fibroblast alveolar,UKIM-V-2_P16_tumor_primary,1
Fibroblast alveolar,UKIM-V-2_P17_tumor_primary,0
Fibroblast alveolar,UKIM-V_P1_tumor_primary,9
Fibroblast alveolar,UKIM-V_P2_tumor_primary,0
Fibroblast alveolar,UKIM-V_P3_tumor_primary,4
Fibroblast alveolar,Zilionis_Klein_2019_p1t1,2
Fibroblast alveolar,Zilionis_Klein_2019_p1t2,0
Fibroblast alveolar,Zilionis_Klein_2019_p1t3,0
Fibroblast alveolar,Zilionis_Klein_2019_p1t4,0
Fibroblast alveolar,Zilionis_Klein_2019_p4t1,0
Fibroblast alveolar,Zilionis_Klein_2019_p4t2,0
Fibroblast alveolar,Zilionis_Klein_2019_p4t3,1
Fibroblast alveolar,Zilionis_Klein_2019_p6t1,4
Fibroblast alveolar,Zilionis_Klein_2019_p6t2,10
Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-1,0
Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-2,27
Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-3,14
Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-6,21
Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-7,98
Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-11,69
Fibroblast peribronchial,Goveia_Carmeliet_2020_patient_32_tumor_primary,8
Fibroblast peribronchial,Goveia_Carmeliet_2020_patient_40_tumor_primary,7
Fibroblast peribronchial,Goveia_Carmeliet_2020_patient_41_tumor_primary,59
Fibroblast peribronchial,Goveia_Carmeliet_2020_patient_42_tumor_primary,9
Fibroblast peribronchial,Goveia_Carmeliet_2020_patient_45_tumor_primary,3
Fibroblast peribronchial,Goveia_Carmeliet_2020_patient_46_tumor_primary,14
Fibroblast peribronchial,Goveia_Carmeliet_2020_patient_50_tumor_primary,22
Fibroblast peribronchial,Guo_Zhang_2018_P0616A_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P0616A_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P0616A_TTR,0
Fibroblast peribronchial,Guo_Zhang_2018_P0616A_TTY,0
Fibroblast peribronchial,Guo_Zhang_2018_P0616P_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P0616P_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P0706_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P0706_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P0706_TTR,0
Fibroblast peribronchial,Guo_Zhang_2018_P0706_TTY,0
Fibroblast peribronchial,Guo_Zhang_2018_P1010_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P1010_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P1010_TTR,0
Fibroblast peribronchial,Guo_Zhang_2018_P1010_TTY,0
Fibroblast peribronchial,Guo_Zhang_2018_P1118_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P1118_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P1120_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P1120_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P1120_TTR,0
Fibroblast peribronchial,Guo_Zhang_2018_P1120_TTY,0
Fibroblast peribronchial,Guo_Zhang_2018_P1202_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P1202_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P1202_TTR,0
Fibroblast peribronchial,Guo_Zhang_2018_P1202_TTY,0
Fibroblast peribronchial,Guo_Zhang_2018_P1208_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P1208_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P1219_TTC,0
Fibroblast peribronchial,Guo_Zhang_2018_P1219_TTH,0
Fibroblast peribronchial,Guo_Zhang_2018_P1219_TTY,0
Fibroblast peribronchial,He_Fan_2021_LUAD1,190
Fibroblast peribronchial,He_Fan_2021_LUAD2,61
Fibroblast peribronchial,He_Fan_2021_LUAD3,12
Fibroblast peribronchial,He_Fan_2021_LUAD4,3
Fibroblast peribronchial,He_Fan_2021_LUAD5,48
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T06,45
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T08,3
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T09,4
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T18,87
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T19,17
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T20,11
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T25,6
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T30,6
Fibroblast peribronchial,Kim_Lee_2020_LUNG_T34,2
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1A,0
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1C,2
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT2A,10
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT2B,43
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1249,11
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1295,5
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1296,7
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1297,1
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1298,53
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1299,20
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1300,33
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_BT1375,0
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_BT1376,2
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_BT1377,0
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,19
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,13
Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,20
Fibroblast peribronchial,Laughney_Massague_2020_GSM3516662,0
Fibroblast peribronchial,Laughney_Massague_2020_GSM3516663,1
Fibroblast peribronchial,Laughney_Massague_2020_GSM3516667,5
Fibroblast peribronchial,Laughney_Massague_2020_GSM3516669,5
Fibroblast peribronchial,Laughney_Massague_2020_GSM3516670,2
Fibroblast peribronchial,Laughney_Massague_2020_GSM3516672,48
Fibroblast peribronchial,Laughney_Massague_2020_GSM3516674,0
Fibroblast peribronchial,Leader_Merad_2021_311,2
Fibroblast peribronchial,Leader_Merad_2021_313,4
Fibroblast peribronchial,Leader_Merad_2021_317,0
Fibroblast peribronchial,Leader_Merad_2021_318,5
Fibroblast peribronchial,Leader_Merad_2021_324,8
Fibroblast peribronchial,Leader_Merad_2021_326,41
Fibroblast peribronchial,Leader_Merad_2021_328,2
Fibroblast peribronchial,Leader_Merad_2021_332,0
Fibroblast peribronchial,Leader_Merad_2021_334,0
Fibroblast peribronchial,Leader_Merad_2021_336,0
Fibroblast peribronchial,Leader_Merad_2021_340,22
Fibroblast peribronchial,Leader_Merad_2021_342,0
Fibroblast peribronchial,Leader_Merad_2021_38,0
Fibroblast peribronchial,Leader_Merad_2021_40,1
Fibroblast peribronchial,Leader_Merad_2021_42,0
Fibroblast peribronchial,Leader_Merad_2021_43,6
Fibroblast peribronchial,Leader_Merad_2021_45,1
Fibroblast peribronchial,Leader_Merad_2021_47,0
Fibroblast peribronchial,Leader_Merad_2021_48,0
Fibroblast peribronchial,Leader_Merad_2021_51,2
Fibroblast peribronchial,Leader_Merad_2021_52,0
Fibroblast peribronchial,Leader_Merad_2021_53,0
Fibroblast peribronchial,Leader_Merad_2021_57,1
Fibroblast peribronchial,Leader_Merad_2021_58,0
Fibroblast peribronchial,Leader_Merad_2021_59,0
Fibroblast peribronchial,Leader_Merad_2021_62,36
Fibroblast peribronchial,Leader_Merad_2021_95,0
Fibroblast peribronchial,Leader_Merad_2021_97,0
Fibroblast peribronchial,Leader_Merad_2021_99,28
Fibroblast peribronchial,Leader_Merad_2021_103,21
Fibroblast peribronchial,Leader_Merad_2021_107,28
Fibroblast peribronchial,Leader_Merad_2021_111,20
Fibroblast peribronchial,Leader_Merad_2021_116,0
Fibroblast peribronchial,Leader_Merad_2021_297,0
Fibroblast peribronchial,Leader_Merad_2021_298,0
Fibroblast peribronchial,Leader_Merad_2021_344,6
Fibroblast peribronchial,Leader_Merad_2021_398,1
Fibroblast peribronchial,Leader_Merad_2021_414,0
Fibroblast peribronchial,Leader_Merad_2021_415,0
Fibroblast peribronchial,Leader_Merad_2021_448,32
Fibroblast peribronchial,Leader_Merad_2021_452,30
Fibroblast peribronchial,Leader_Merad_2021_456,25
Fibroblast peribronchial,Leader_Merad_2021_460,23
Fibroblast peribronchial,Leader_Merad_2021_464,18
Fibroblast peribronchial,Leader_Merad_2021_468,16
Fibroblast peribronchial,Leader_Merad_2021_472,24
Fibroblast peribronchial,Leader_Merad_2021_481,1
Fibroblast peribronchial,Leader_Merad_2021_851,0
Fibroblast peribronchial,Maynard_Bivona_2020_LT_S66,16
Fibroblast peribronchial,UKIM-V-2_P4_tumor_primary,3
Fibroblast peribronchial,UKIM-V-2_P5_tumor_primary,0
Fibroblast peribronchial,UKIM-V-2_P6_tumor_primary,8
