Level_2_cancer,sample,0
Unknown_Normal,GSM4453578_Wu_Zhou_2021_NSCLC,10
Unknown_Normal,GSM4453579_Wu_Zhou_2021_NSCLC,291
Unknown_Normal,GSM4453580_Wu_Zhou_2021_NSCLC,592
Unknown_Normal,GSM4453581_Wu_Zhou_2021_NSCLC,60
Unknown_Normal,GSM4453582_Wu_Zhou_2021_NSCLC,90
Unknown_Normal,GSM4453583_Wu_Zhou_2021_NSCLC,86
Unknown_Normal,GSM4453584_Wu_Zhou_2021_NSCLC,122
Unknown_Normal,GSM4453585_Wu_Zhou_2021_NSCLC,73
Unknown_Normal,GSM4453586_Wu_Zhou_2021_NSCLC,3
Unknown_Normal,GSM4453587_Wu_Zhou_2021_NSCLC,40
Unknown_Normal,GSM4453588_Wu_Zhou_2021_NSCLC,87
Unknown_Normal,GSM4453589_Wu_Zhou_2021_NSCLC,19
Unknown_Normal,GSM4453590_Wu_Zhou_2021_NSCLC,33
Unknown_Normal,GSM4453591_Wu_Zhou_2021_NSCLC,219
Unknown_Normal,GSM4453592_Wu_Zhou_2021_NSCLC,26
Unknown_Normal,GSM4453593_Wu_Zhou_2021_NSCLC,283
Unknown_Normal,GSM4453594_Wu_Zhou_2021_NSCLC,0
Unknown_Normal,GSM4453595_Wu_Zhou_2021_NSCLC,78
Unknown_Normal,GSM4453596_Wu_Zhou_2021_NSCLC,561
Unknown_Normal,GSM4453597_Wu_Zhou_2021_NSCLC,3
Unknown_Normal,GSM4453598_Wu_Zhou_2021_NSCLC,19
Unknown_Normal,GSM4453599_Wu_Zhou_2021_NSCLC,15
Unknown_Normal,GSM4453600_Wu_Zhou_2021_NSCLC,52
Unknown_Normal,GSM4453601_Wu_Zhou_2021_NSCLC,0
Unknown_Normal,GSM4453602_Wu_Zhou_2021_NSCLC,1
Unknown_Normal,GSM4453603_Wu_Zhou_2021_NSCLC,64
Unknown_Normal,GSM4453604_Wu_Zhou_2021_NSCLC,527
Unknown_Normal,GSM4453605_Wu_Zhou_2021_NSCLC,0
Unknown_Normal,GSM4453606_Wu_Zhou_2021_NSCLC,1
Unknown_Normal,GSM4453607_Wu_Zhou_2021_NSCLC,200
Unknown_Normal,GSM4453608_Wu_Zhou_2021_NSCLC,130
Unknown_Normal,GSM4453609_Wu_Zhou_2021_NSCLC,25
Unknown_Normal,GSM4453610_Wu_Zhou_2021_NSCLC,231
Unknown_Normal,GSM4453611_Wu_Zhou_2021_NSCLC,2
Unknown_Normal,GSM4453612_Wu_Zhou_2021_NSCLC,3
Unknown_Normal,GSM4453613_Wu_Zhou_2021_NSCLC,109
Unknown_Normal,GSM4453614_Wu_Zhou_2021_NSCLC,254
Unknown_Normal,GSM4453615_Wu_Zhou_2021_NSCLC,14
Unknown_Normal,GSM4453616_Wu_Zhou_2021_NSCLC,74
Unknown_Normal,GSM4453617_Wu_Zhou_2021_NSCLC,59
Unknown_Tumor,GSM4453576_Wu_Zhou_2021_NSCLC,259
Unknown_Tumor,GSM4453577_Wu_Zhou_2021_NSCLC,0
Unknown_Tumor,GSM4453578_Wu_Zhou_2021_NSCLC,31
Unknown_Tumor,GSM4453579_Wu_Zhou_2021_NSCLC,61
Unknown_Tumor,GSM4453580_Wu_Zhou_2021_NSCLC,14
Unknown_Tumor,GSM4453581_Wu_Zhou_2021_NSCLC,132
Unknown_Tumor,GSM4453582_Wu_Zhou_2021_NSCLC,32
Unknown_Tumor,GSM4453583_Wu_Zhou_2021_NSCLC,5
Unknown_Tumor,GSM4453584_Wu_Zhou_2021_NSCLC,935
Unknown_Tumor,GSM4453585_Wu_Zhou_2021_NSCLC,96
Unknown_Tumor,GSM4453586_Wu_Zhou_2021_NSCLC,171
Unknown_Tumor,GSM4453587_Wu_Zhou_2021_NSCLC,30
Unknown_Tumor,GSM4453588_Wu_Zhou_2021_NSCLC,8
Unknown_Tumor,GSM4453589_Wu_Zhou_2021_NSCLC,67
Unknown_Tumor,GSM4453590_Wu_Zhou_2021_NSCLC,191
Unknown_Tumor,GSM4453591_Wu_Zhou_2021_NSCLC,10
Unknown_Tumor,GSM4453592_Wu_Zhou_2021_NSCLC,22
Unknown_Tumor,GSM4453593_Wu_Zhou_2021_NSCLC,497
Unknown_Tumor,GSM4453594_Wu_Zhou_2021_NSCLC,3
Unknown_Tumor,GSM4453595_Wu_Zhou_2021_NSCLC,5
Unknown_Tumor,GSM4453596_Wu_Zhou_2021_NSCLC,1
Unknown_Tumor,GSM4453597_Wu_Zhou_2021_NSCLC,7
Unknown_Tumor,GSM4453598_Wu_Zhou_2021_NSCLC,124
Unknown_Tumor,GSM4453599_Wu_Zhou_2021_NSCLC,57
Unknown_Tumor,GSM4453600_Wu_Zhou_2021_NSCLC,14
Unknown_Tumor,GSM4453601_Wu_Zhou_2021_NSCLC,19
Unknown_Tumor,GSM4453602_Wu_Zhou_2021_NSCLC,1
Unknown_Tumor,GSM4453603_Wu_Zhou_2021_NSCLC,12
Unknown_Tumor,GSM4453604_Wu_Zhou_2021_NSCLC,2
Unknown_Tumor,GSM4453605_Wu_Zhou_2021_NSCLC,506
Unknown_Tumor,GSM4453606_Wu_Zhou_2021_NSCLC,7
Unknown_Tumor,GSM4453607_Wu_Zhou_2021_NSCLC,1
Unknown_Tumor,GSM4453608_Wu_Zhou_2021_NSCLC,1
Unknown_Tumor,GSM4453609_Wu_Zhou_2021_NSCLC,129
Unknown_Tumor,GSM4453610_Wu_Zhou_2021_NSCLC,0
Unknown_Tumor,GSM4453611_Wu_Zhou_2021_NSCLC,10
Unknown_Tumor,GSM4453612_Wu_Zhou_2021_NSCLC,10
Unknown_Tumor,GSM4453613_Wu_Zhou_2021_NSCLC,18
Unknown_Tumor,GSM4453614_Wu_Zhou_2021_NSCLC,9
Unknown_Tumor,GSM4453615_Wu_Zhou_2021_NSCLC,10
Unknown_Tumor,GSM4453616_Wu_Zhou_2021_NSCLC,117
Unknown_Tumor,GSM4453617_Wu_Zhou_2021_NSCLC,176
Airway epithelium_Normal,P1_normal_adjacent_UKIM-V,33
Airway epithelium_Normal,P1_tumor_primary_UKIM-V,125
Airway epithelium_Normal,P2_normal_adjacent_UKIM-V,101
Airway epithelium_Normal,P2_tumor_primary_UKIM-V,428
Airway epithelium_Normal,P3_normal_adjacent_UKIM-V,45
Airway epithelium_Normal,P3_tumor_primary_UKIM-V,30
Airway epithelium_Tumor,P1_normal_adjacent_UKIM-V,0
Airway epithelium_Tumor,P1_tumor_primary_UKIM-V,0
Airway epithelium_Tumor,P2_normal_adjacent_UKIM-V,29
Airway epithelium_Tumor,P2_tumor_primary_UKIM-V,2226
Airway epithelium_Tumor,P3_normal_adjacent_UKIM-V,3
Airway epithelium_Tumor,P3_tumor_primary_UKIM-V,44
Alveolar epithelium_Normal,P1_normal_adjacent_UKIM-V,22
Alveolar epithelium_Normal,P1_tumor_primary_UKIM-V,8
Alveolar epithelium_Normal,P2_normal_adjacent_UKIM-V,36
Alveolar epithelium_Normal,P2_tumor_primary_UKIM-V,16
Alveolar epithelium_Normal,P3_normal_adjacent_UKIM-V,55
Alveolar epithelium_Normal,P3_tumor_primary_UKIM-V,21
Alveolar epithelium_Tumor,P1_normal_adjacent_UKIM-V,0
Alveolar epithelium_Tumor,P1_tumor_primary_UKIM-V,0
Alveolar epithelium_Tumor,P2_normal_adjacent_UKIM-V,0
Alveolar epithelium_Tumor,P2_tumor_primary_UKIM-V,0
Alveolar epithelium_Tumor,P3_normal_adjacent_UKIM-V,3
Alveolar epithelium_Tumor,P3_tumor_primary_UKIM-V,45
Blood vessels_Normal,P1_normal_adjacent_UKIM-V,8
Blood vessels_Normal,P1_tumor_primary_UKIM-V,1
Blood vessels_Normal,P2_normal_adjacent_UKIM-V,31
Blood vessels_Normal,P2_tumor_primary_UKIM-V,10
Blood vessels_Normal,P3_normal_adjacent_UKIM-V,13
Blood vessels_Normal,P3_tumor_primary_UKIM-V,11
Blood vessels_Tumor,P1_normal_adjacent_UKIM-V,0
Blood vessels_Tumor,P1_tumor_primary_UKIM-V,0
Blood vessels_Tumor,P2_normal_adjacent_UKIM-V,3
Blood vessels_Tumor,P2_tumor_primary_UKIM-V,0
Blood vessels_Tumor,P3_normal_adjacent_UKIM-V,0
Blood vessels_Tumor,P3_tumor_primary_UKIM-V,0
Fibroblast lineage_Normal,P1_normal_adjacent_UKIM-V,1
Fibroblast lineage_Normal,P1_tumor_primary_UKIM-V,14
Fibroblast lineage_Normal,P2_normal_adjacent_UKIM-V,43
Fibroblast lineage_Normal,P2_tumor_primary_UKIM-V,26
Fibroblast lineage_Normal,P3_normal_adjacent_UKIM-V,19
Fibroblast lineage_Normal,P3_tumor_primary_UKIM-V,16
Lymphatic EC_Normal,P1_normal_adjacent_UKIM-V,0
Lymphatic EC_Normal,P1_tumor_primary_UKIM-V,0
Lymphatic EC_Normal,P2_normal_adjacent_UKIM-V,10
Lymphatic EC_Normal,P2_tumor_primary_UKIM-V,0
Lymphatic EC_Normal,P3_normal_adjacent_UKIM-V,8
Lymphatic EC_Normal,P3_tumor_primary_UKIM-V,1
Lymphoid_Normal,P1_normal_adjacent_UKIM-V,1475
Lymphoid_Normal,P1_tumor_primary_UKIM-V,482
Lymphoid_Normal,P2_normal_adjacent_UKIM-V,2296
Lymphoid_Normal,P2_tumor_primary_UKIM-V,1599
Lymphoid_Normal,P3_normal_adjacent_UKIM-V,1053
Lymphoid_Normal,P3_tumor_primary_UKIM-V,2084
Lymphoid_Tumor,P1_normal_adjacent_UKIM-V,0
Lymphoid_Tumor,P1_tumor_primary_UKIM-V,0
Lymphoid_Tumor,P2_normal_adjacent_UKIM-V,6
Lymphoid_Tumor,P2_tumor_primary_UKIM-V,27
Lymphoid_Tumor,P3_normal_adjacent_UKIM-V,0
Lymphoid_Tumor,P3_tumor_primary_UKIM-V,1
Mesothelium_Normal,P1_normal_adjacent_UKIM-V,0
Mesothelium_Normal,P1_tumor_primary_UKIM-V,0
Mesothelium_Normal,P2_normal_adjacent_UKIM-V,0
Mesothelium_Normal,P2_tumor_primary_UKIM-V,4
Mesothelium_Normal,P3_normal_adjacent_UKIM-V,0
Mesothelium_Normal,P3_tumor_primary_UKIM-V,2
Myeloid_Normal,P1_normal_adjacent_UKIM-V,542
Myeloid_Normal,P1_tumor_primary_UKIM-V,115
Myeloid_Normal,P2_normal_adjacent_UKIM-V,3153
Myeloid_Normal,P2_tumor_primary_UKIM-V,3837
Myeloid_Normal,P3_normal_adjacent_UKIM-V,2047
Myeloid_Normal,P3_tumor_primary_UKIM-V,1833
Myeloid_Tumor,P1_normal_adjacent_UKIM-V,0
Myeloid_Tumor,P1_tumor_primary_UKIM-V,0
Myeloid_Tumor,P2_normal_adjacent_UKIM-V,14
Myeloid_Tumor,P2_tumor_primary_UKIM-V,50
Myeloid_Tumor,P3_normal_adjacent_UKIM-V,1
Myeloid_Tumor,P3_tumor_primary_UKIM-V,5
Smooth muscle_Normal,P1_normal_adjacent_UKIM-V,0
Smooth muscle_Normal,P1_tumor_primary_UKIM-V,4
Smooth muscle_Normal,P2_normal_adjacent_UKIM-V,2
Smooth muscle_Normal,P2_tumor_primary_UKIM-V,1
Smooth muscle_Normal,P3_normal_adjacent_UKIM-V,1
Smooth muscle_Normal,P3_tumor_primary_UKIM-V,0
Submucosal Gland_Tumor,P1_normal_adjacent_UKIM-V,0
Submucosal Gland_Tumor,P1_tumor_primary_UKIM-V,0
Submucosal Gland_Tumor,P2_normal_adjacent_UKIM-V,0
Submucosal Gland_Tumor,P2_tumor_primary_UKIM-V,0
Submucosal Gland_Tumor,P3_normal_adjacent_UKIM-V,0
Submucosal Gland_Tumor,P3_tumor_primary_UKIM-V,2
Unknown_Normal,P1_normal_adjacent_UKIM-V,12
Unknown_Normal,P1_tumor_primary_UKIM-V,15
Unknown_Normal,P2_normal_adjacent_UKIM-V,147
Unknown_Normal,P2_tumor_primary_UKIM-V,259
Unknown_Normal,P3_normal_adjacent_UKIM-V,27
Unknown_Normal,P3_tumor_primary_UKIM-V,42
Unknown_Tumor,P1_normal_adjacent_UKIM-V,0
Unknown_Tumor,P1_tumor_primary_UKIM-V,0
Unknown_Tumor,P2_normal_adjacent_UKIM-V,12
Unknown_Tumor,P2_tumor_primary_UKIM-V,81
Unknown_Tumor,P3_normal_adjacent_UKIM-V,7
Unknown_Tumor,P3_tumor_primary_UKIM-V,282
Airway epithelium_Normal,LT_S01_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S02_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S03_Maynard_Bivona_2020_NSCLC,2
Airway epithelium_Normal,LT_S05_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S07_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Normal,LT_S08_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S11_Maynard_Bivona_2020_NSCLC,22
Airway epithelium_Normal,LT_S13_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Normal,LT_S14_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S16_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S21_Maynard_Bivona_2020_NSCLC,780
Airway epithelium_Normal,LT_S23_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S28_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Normal,LT_S34_Maynard_Bivona_2020_NSCLC,3
Airway epithelium_Normal,LT_S41_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S42_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Normal,LT_S43_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Normal,LT_S45_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Normal,LT_S47_Maynard_Bivona_2020_NSCLC,44
Airway epithelium_Normal,LT_S48_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S49_Maynard_Bivona_2020_NSCLC,5
Airway epithelium_Normal,LT_S50_Maynard_Bivona_2020_NSCLC,2
Airway epithelium_Normal,LT_S51_Maynard_Bivona_2020_NSCLC,2
Airway epithelium_Normal,LT_S52_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Normal,LT_S53_Maynard_Bivona_2020_NSCLC,2
Airway epithelium_Normal,LT_S54_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S55_Maynard_Bivona_2020_NSCLC,3
Airway epithelium_Normal,LT_S56_Maynard_Bivona_2020_NSCLC,319
Airway epithelium_Normal,LT_S57_Maynard_Bivona_2020_NSCLC,11
Airway epithelium_Normal,LT_S58_Maynard_Bivona_2020_NSCLC,2
Airway epithelium_Normal,LT_S63_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S65_Maynard_Bivona_2020_NSCLC,3
Airway epithelium_Normal,LT_S66_Maynard_Bivona_2020_NSCLC,25
Airway epithelium_Normal,LT_S67_Maynard_Bivona_2020_NSCLC,2
Airway epithelium_Normal,LT_S69_Maynard_Bivona_2020_NSCLC,130
Airway epithelium_Normal,LT_S71_Maynard_Bivona_2020_NSCLC,8
Airway epithelium_Normal,LT_S72_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S74_Maynard_Bivona_2020_NSCLC,29
Airway epithelium_Normal,LT_S75_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S78_Maynard_Bivona_2020_NSCLC,11
Airway epithelium_Normal,LT_S79_Maynard_Bivona_2020_NSCLC,22
Airway epithelium_Normal,LT_S80_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Normal,LT_S81_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Normal,LT_S82_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S01_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S02_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S03_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S05_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S07_Maynard_Bivona_2020_NSCLC,4
Airway epithelium_Tumor,LT_S08_Maynard_Bivona_2020_NSCLC,4
Airway epithelium_Tumor,LT_S11_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S13_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S14_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S16_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S21_Maynard_Bivona_2020_NSCLC,8
Airway epithelium_Tumor,LT_S23_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S28_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S34_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S41_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S42_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S43_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S45_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S47_Maynard_Bivona_2020_NSCLC,2
Airway epithelium_Tumor,LT_S48_Maynard_Bivona_2020_NSCLC,14
Airway epithelium_Tumor,LT_S49_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S50_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S51_Maynard_Bivona_2020_NSCLC,40
Airway epithelium_Tumor,LT_S52_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S53_Maynard_Bivona_2020_NSCLC,2
Airway epithelium_Tumor,LT_S54_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S55_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S56_Maynard_Bivona_2020_NSCLC,40
Airway epithelium_Tumor,LT_S57_Maynard_Bivona_2020_NSCLC,18
Airway epithelium_Tumor,LT_S58_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S63_Maynard_Bivona_2020_NSCLC,427
Airway epithelium_Tumor,LT_S65_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S66_Maynard_Bivona_2020_NSCLC,16
Airway epithelium_Tumor,LT_S67_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S69_Maynard_Bivona_2020_NSCLC,11
Airway epithelium_Tumor,LT_S71_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S72_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S74_Maynard_Bivona_2020_NSCLC,6
Airway epithelium_Tumor,LT_S75_Maynard_Bivona_2020_NSCLC,18
Airway epithelium_Tumor,LT_S78_Maynard_Bivona_2020_NSCLC,0
Airway epithelium_Tumor,LT_S79_Maynard_Bivona_2020_NSCLC,11
Airway epithelium_Tumor,LT_S80_Maynard_Bivona_2020_NSCLC,1
Airway epithelium_Tumor,LT_S81_Maynard_Bivona_2020_NSCLC,14
Airway epithelium_Tumor,LT_S82_Maynard_Bivona_2020_NSCLC,11
Alveolar epithelium_Normal,LT_S01_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S02_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S03_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S05_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S07_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S08_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S11_Maynard_Bivona_2020_NSCLC,21
Alveolar epithelium_Normal,LT_S13_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S14_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S16_Maynard_Bivona_2020_NSCLC,1
Alveolar epithelium_Normal,LT_S21_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S23_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S28_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S34_Maynard_Bivona_2020_NSCLC,2
Alveolar epithelium_Normal,LT_S41_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S42_Maynard_Bivona_2020_NSCLC,1
Alveolar epithelium_Normal,LT_S43_Maynard_Bivona_2020_NSCLC,3
Alveolar epithelium_Normal,LT_S45_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S47_Maynard_Bivona_2020_NSCLC,1
Alveolar epithelium_Normal,LT_S48_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S49_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S50_Maynard_Bivona_2020_NSCLC,5
Alveolar epithelium_Normal,LT_S51_Maynard_Bivona_2020_NSCLC,12
Alveolar epithelium_Normal,LT_S52_Maynard_Bivona_2020_NSCLC,12
Alveolar epithelium_Normal,LT_S53_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S54_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S55_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S56_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S57_Maynard_Bivona_2020_NSCLC,381
Alveolar epithelium_Normal,LT_S58_Maynard_Bivona_2020_NSCLC,63
Alveolar epithelium_Normal,LT_S63_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S65_Maynard_Bivona_2020_NSCLC,87
Alveolar epithelium_Normal,LT_S66_Maynard_Bivona_2020_NSCLC,189
Alveolar epithelium_Normal,LT_S67_Maynard_Bivona_2020_NSCLC,28
Alveolar epithelium_Normal,LT_S69_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S71_Maynard_Bivona_2020_NSCLC,115
Alveolar epithelium_Normal,LT_S72_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S74_Maynard_Bivona_2020_NSCLC,6
Alveolar epithelium_Normal,LT_S75_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S78_Maynard_Bivona_2020_NSCLC,103
Alveolar epithelium_Normal,LT_S79_Maynard_Bivona_2020_NSCLC,30
Alveolar epithelium_Normal,LT_S80_Maynard_Bivona_2020_NSCLC,11
Alveolar epithelium_Normal,LT_S81_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Normal,LT_S82_Maynard_Bivona_2020_NSCLC,12
Alveolar epithelium_Tumor,LT_S01_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S02_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S03_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S05_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S07_Maynard_Bivona_2020_NSCLC,1
Alveolar epithelium_Tumor,LT_S08_Maynard_Bivona_2020_NSCLC,2
Alveolar epithelium_Tumor,LT_S11_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S13_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S14_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S16_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S21_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S23_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S28_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S34_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S41_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S42_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S43_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S45_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S47_Maynard_Bivona_2020_NSCLC,1
Alveolar epithelium_Tumor,LT_S48_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S49_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S50_Maynard_Bivona_2020_NSCLC,2
Alveolar epithelium_Tumor,LT_S51_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S52_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S53_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S54_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S55_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S56_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S57_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S58_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S63_Maynard_Bivona_2020_NSCLC,5
Alveolar epithelium_Tumor,LT_S65_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S66_Maynard_Bivona_2020_NSCLC,1
Alveolar epithelium_Tumor,LT_S67_Maynard_Bivona_2020_NSCLC,1
Alveolar epithelium_Tumor,LT_S69_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S71_Maynard_Bivona_2020_NSCLC,2
Alveolar epithelium_Tumor,LT_S72_Maynard_Bivona_2020_NSCLC,8
Alveolar epithelium_Tumor,LT_S74_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S75_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S78_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S79_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S80_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S81_Maynard_Bivona_2020_NSCLC,0
Alveolar epithelium_Tumor,LT_S82_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S01_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S02_Maynard_Bivona_2020_NSCLC,3
Blood vessels_Normal,LT_S03_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S05_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S07_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S08_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S11_Maynard_Bivona_2020_NSCLC,2
Blood vessels_Normal,LT_S13_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S14_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S16_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S21_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S23_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S28_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S34_Maynard_Bivona_2020_NSCLC,51
Blood vessels_Normal,LT_S41_Maynard_Bivona_2020_NSCLC,0
Blood vessels_Normal,LT_S42_Maynard_Bivona_2020_NSCLC,0
