cell_type_tumor,sample,0
Macrophage,Guo_Zhang_2018_P1120_TTR,0
Macrophage,Guo_Zhang_2018_P1120_TTY,0
Macrophage,Guo_Zhang_2018_P1202_TTC,0
Macrophage,Guo_Zhang_2018_P1202_TTH,0
Macrophage,Guo_Zhang_2018_P1202_TTR,0
Macrophage,Guo_Zhang_2018_P1202_TTY,0
Macrophage,Guo_Zhang_2018_P1208_TTC,0
Macrophage,Guo_Zhang_2018_P1208_TTH,0
Macrophage,Guo_Zhang_2018_P1219_TTC,0
Macrophage,Guo_Zhang_2018_P1219_TTH,0
Macrophage,Guo_Zhang_2018_P1219_TTY,0
Macrophage,He_Fan_2021_LUAD1,4259
Macrophage,He_Fan_2021_LUAD2,2375
Macrophage,He_Fan_2021_LUAD3,490
Macrophage,He_Fan_2021_LUAD4,844
Macrophage,He_Fan_2021_LUAD5,618
Macrophage,Kim_Lee_2020_LUNG_T06,213
Macrophage,Kim_Lee_2020_LUNG_T08,129
Macrophage,Kim_Lee_2020_LUNG_T09,907
Macrophage,Kim_Lee_2020_LUNG_T18,597
Macrophage,Kim_Lee_2020_LUNG_T19,330
Macrophage,Kim_Lee_2020_LUNG_T20,424
Macrophage,Kim_Lee_2020_LUNG_T25,244
Macrophage,Kim_Lee_2020_LUNG_T30,173
Macrophage,Kim_Lee_2020_LUNG_T34,132
Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1A,42
Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1B,60
Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1C,106
Macrophage,Lambrechts_Thienpont_2018_6149v1_BT2A,92
Macrophage,Lambrechts_Thienpont_2018_6149v1_BT2B,206
Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1249,15
Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1295,129
Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1296,313
Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1297,112
Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1298,93
Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1299,131
Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1300,198
Macrophage,Lambrechts_Thienpont_2018_6653_BT1375,40
Macrophage,Lambrechts_Thienpont_2018_6653_BT1376,69
Macrophage,Lambrechts_Thienpont_2018_6653_BT1377,23
Macrophage,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,539
Macrophage,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,681
Macrophage,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,652
Macrophage,Laughney_Massague_2020_GSM3516662,39
Macrophage,Laughney_Massague_2020_GSM3516663,128
Macrophage,Laughney_Massague_2020_GSM3516667,22
Macrophage,Laughney_Massague_2020_GSM3516669,79
Macrophage,Laughney_Massague_2020_GSM3516670,47
Macrophage,Laughney_Massague_2020_GSM3516672,204
Macrophage,Laughney_Massague_2020_GSM3516674,37
Macrophage,Maynard_Bivona_2020_LT_S66,52
Macrophage,UKIM-V-2_P4_tumor_primary,302
Macrophage,UKIM-V-2_P5_tumor_primary,234
Macrophage,UKIM-V-2_P6_tumor_primary,924
Macrophage,UKIM-V-2_P8_tumor_primary,9
Macrophage,UKIM-V-2_P9_tumor_primary,104
Macrophage,UKIM-V-2_P10_tumor_primary,398
Macrophage,UKIM-V-2_P13_tumor_primary,283
Macrophage,UKIM-V-2_P14_tumor_primary,272
Macrophage,UKIM-V-2_P16_tumor_primary,524
Macrophage,UKIM-V-2_P17_tumor_primary,80
Macrophage,UKIM-V_P1_tumor_primary,11
Macrophage,UKIM-V_P2_tumor_primary,415
Macrophage,UKIM-V_P3_tumor_primary,733
Macrophage,Zilionis_Klein_2019_p1t1,212
Macrophage,Zilionis_Klein_2019_p1t2,185
Macrophage,Zilionis_Klein_2019_p1t3,112
Macrophage,Zilionis_Klein_2019_p1t4,131
Macrophage,Zilionis_Klein_2019_p4t1,66
Macrophage,Zilionis_Klein_2019_p4t2,77
Macrophage,Zilionis_Klein_2019_p4t3,87
Macrophage,Zilionis_Klein_2019_p6t1,174
Macrophage,Zilionis_Klein_2019_p6t2,137
Macrophage alveolar,Chen_Zhang_2020_NSCLC-1,2
Macrophage alveolar,Chen_Zhang_2020_NSCLC-2,14
Macrophage alveolar,Chen_Zhang_2020_NSCLC-3,7
Macrophage alveolar,Chen_Zhang_2020_NSCLC-6,2488
Macrophage alveolar,Chen_Zhang_2020_NSCLC-7,284
Macrophage alveolar,Chen_Zhang_2020_NSCLC-11,3204
Macrophage alveolar,Guo_Zhang_2018_P0616A_TTC,1
Macrophage alveolar,Guo_Zhang_2018_P0616A_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P0616A_TTR,0
Macrophage alveolar,Guo_Zhang_2018_P0616A_TTY,0
Macrophage alveolar,Guo_Zhang_2018_P0616P_TTC,0
Macrophage alveolar,Guo_Zhang_2018_P0616P_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P0706_TTC,0
Macrophage alveolar,Guo_Zhang_2018_P0706_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P0706_TTR,0
Macrophage alveolar,Guo_Zhang_2018_P0706_TTY,0
Macrophage alveolar,Guo_Zhang_2018_P1010_TTC,0
Macrophage alveolar,Guo_Zhang_2018_P1010_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P1010_TTR,0
Macrophage alveolar,Guo_Zhang_2018_P1010_TTY,0
Macrophage alveolar,Guo_Zhang_2018_P1118_TTC,0
Macrophage alveolar,Guo_Zhang_2018_P1118_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P1120_TTC,0
Macrophage alveolar,Guo_Zhang_2018_P1120_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P1120_TTR,0
Macrophage alveolar,Guo_Zhang_2018_P1120_TTY,0
Macrophage alveolar,Guo_Zhang_2018_P1202_TTC,0
Macrophage alveolar,Guo_Zhang_2018_P1202_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P1202_TTR,0
Macrophage alveolar,Guo_Zhang_2018_P1202_TTY,0
Macrophage alveolar,Guo_Zhang_2018_P1208_TTC,0
Macrophage alveolar,Guo_Zhang_2018_P1208_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P1219_TTC,0
Macrophage alveolar,Guo_Zhang_2018_P1219_TTH,0
Macrophage alveolar,Guo_Zhang_2018_P1219_TTY,0
Macrophage alveolar,He_Fan_2021_LUAD1,1312
Macrophage alveolar,He_Fan_2021_LUAD2,226
Macrophage alveolar,He_Fan_2021_LUAD3,338
Macrophage alveolar,He_Fan_2021_LUAD4,499
Macrophage alveolar,He_Fan_2021_LUAD5,11
Macrophage alveolar,Kim_Lee_2020_LUNG_T06,11
Macrophage alveolar,Kim_Lee_2020_LUNG_T08,1
Macrophage alveolar,Kim_Lee_2020_LUNG_T09,19
Macrophage alveolar,Kim_Lee_2020_LUNG_T18,19
Macrophage alveolar,Kim_Lee_2020_LUNG_T19,279
Macrophage alveolar,Kim_Lee_2020_LUNG_T20,95
Macrophage alveolar,Kim_Lee_2020_LUNG_T25,64
Macrophage alveolar,Kim_Lee_2020_LUNG_T30,371
Macrophage alveolar,Kim_Lee_2020_LUNG_T34,73
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1A,7
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1B,4
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1C,9
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT2A,1
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT2B,41
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1249,3
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1295,3
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1296,21
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1297,18
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1298,2
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1299,5
Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1300,11
Macrophage alveolar,Lambrechts_Thienpont_2018_6653_BT1375,0
Macrophage alveolar,Lambrechts_Thienpont_2018_6653_BT1376,5
Macrophage alveolar,Lambrechts_Thienpont_2018_6653_BT1377,3
Macrophage alveolar,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,48
Macrophage alveolar,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,121
Macrophage alveolar,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,355
Macrophage alveolar,Laughney_Massague_2020_GSM3516662,0
Macrophage alveolar,Laughney_Massague_2020_GSM3516663,11
Macrophage alveolar,Laughney_Massague_2020_GSM3516667,0
Macrophage alveolar,Laughney_Massague_2020_GSM3516669,2
Macrophage alveolar,Laughney_Massague_2020_GSM3516670,0
Macrophage alveolar,Laughney_Massague_2020_GSM3516672,0
Macrophage alveolar,Laughney_Massague_2020_GSM3516674,5
Macrophage alveolar,Maynard_Bivona_2020_LT_S66,7
Macrophage alveolar,UKIM-V-2_P4_tumor_primary,4
Macrophage alveolar,UKIM-V-2_P5_tumor_primary,160
Macrophage alveolar,UKIM-V-2_P6_tumor_primary,85
Macrophage alveolar,UKIM-V-2_P8_tumor_primary,10
Macrophage alveolar,UKIM-V-2_P9_tumor_primary,22
Macrophage alveolar,UKIM-V-2_P10_tumor_primary,594
Macrophage alveolar,UKIM-V-2_P13_tumor_primary,408
Macrophage alveolar,UKIM-V-2_P14_tumor_primary,291
Macrophage alveolar,UKIM-V-2_P16_tumor_primary,213
Macrophage alveolar,UKIM-V-2_P17_tumor_primary,10
Macrophage alveolar,UKIM-V_P1_tumor_primary,3
Macrophage alveolar,UKIM-V_P2_tumor_primary,94
Macrophage alveolar,UKIM-V_P3_tumor_primary,201
Macrophage alveolar,Zilionis_Klein_2019_p1t1,97
Macrophage alveolar,Zilionis_Klein_2019_p1t2,116
Macrophage alveolar,Zilionis_Klein_2019_p1t3,48
Macrophage alveolar,Zilionis_Klein_2019_p1t4,57
Macrophage alveolar,Zilionis_Klein_2019_p4t1,11
Macrophage alveolar,Zilionis_Klein_2019_p4t2,21
Macrophage alveolar,Zilionis_Klein_2019_p4t3,24
Macrophage alveolar,Zilionis_Klein_2019_p6t1,70
Macrophage alveolar,Zilionis_Klein_2019_p6t2,30
Mast cell,Chen_Zhang_2020_NSCLC-1,10
Mast cell,Chen_Zhang_2020_NSCLC-2,78
Mast cell,Chen_Zhang_2020_NSCLC-3,47
Mast cell,Chen_Zhang_2020_NSCLC-6,201
Mast cell,Chen_Zhang_2020_NSCLC-7,3
Mast cell,Chen_Zhang_2020_NSCLC-11,780
Mast cell,Guo_Zhang_2018_P0616A_TTC,0
Mast cell,Guo_Zhang_2018_P0616A_TTH,0
Mast cell,Guo_Zhang_2018_P0616A_TTR,0
Mast cell,Guo_Zhang_2018_P0616A_TTY,0
Mast cell,Guo_Zhang_2018_P0616P_TTC,0
Mast cell,Guo_Zhang_2018_P0616P_TTH,0
Mast cell,Guo_Zhang_2018_P0706_TTC,0
Mast cell,Guo_Zhang_2018_P0706_TTH,0
Mast cell,Guo_Zhang_2018_P0706_TTR,0
Mast cell,Guo_Zhang_2018_P0706_TTY,0
Mast cell,Guo_Zhang_2018_P1010_TTC,0
Mast cell,Guo_Zhang_2018_P1010_TTH,0
Mast cell,Guo_Zhang_2018_P1010_TTR,0
Mast cell,Guo_Zhang_2018_P1010_TTY,0
Mast cell,Guo_Zhang_2018_P1118_TTC,0
Mast cell,Guo_Zhang_2018_P1118_TTH,0
Mast cell,Guo_Zhang_2018_P1120_TTC,0
Mast cell,Guo_Zhang_2018_P1120_TTH,0
Mast cell,Guo_Zhang_2018_P1120_TTR,0
Mast cell,Guo_Zhang_2018_P1120_TTY,0
Mast cell,Guo_Zhang_2018_P1202_TTC,0
Mast cell,Guo_Zhang_2018_P1202_TTH,0
Mast cell,Guo_Zhang_2018_P1202_TTR,0
Mast cell,Guo_Zhang_2018_P1202_TTY,0
Mast cell,Guo_Zhang_2018_P1208_TTC,0
Mast cell,Guo_Zhang_2018_P1208_TTH,0
Mast cell,Guo_Zhang_2018_P1219_TTC,0
Mast cell,Guo_Zhang_2018_P1219_TTH,0
Mast cell,Guo_Zhang_2018_P1219_TTY,0
Mast cell,He_Fan_2021_LUAD1,189
Mast cell,He_Fan_2021_LUAD2,172
Mast cell,He_Fan_2021_LUAD3,46
Mast cell,He_Fan_2021_LUAD4,54
Mast cell,He_Fan_2021_LUAD5,41
Mast cell,Kim_Lee_2020_LUNG_T06,86
Mast cell,Kim_Lee_2020_LUNG_T08,87
Mast cell,Kim_Lee_2020_LUNG_T09,51
Mast cell,Kim_Lee_2020_LUNG_T18,80
Mast cell,Kim_Lee_2020_LUNG_T19,366
Mast cell,Kim_Lee_2020_LUNG_T20,77
Mast cell,Kim_Lee_2020_LUNG_T25,172
Mast cell,Kim_Lee_2020_LUNG_T30,453
Mast cell,Kim_Lee_2020_LUNG_T34,38
Mast cell,Lambrechts_Thienpont_2018_6149v1_BT1A,1
Mast cell,Lambrechts_Thienpont_2018_6149v1_BT1B,2
Mast cell,Lambrechts_Thienpont_2018_6149v1_BT1C,7
Mast cell,Lambrechts_Thienpont_2018_6149v1_BT2A,11
Mast cell,Lambrechts_Thienpont_2018_6149v1_BT2B,66
Mast cell,Lambrechts_Thienpont_2018_6149v1_BT1249,2
Mast cell,Lambrechts_Thienpont_2018_6149v2_BT1295,7
Mast cell,Lambrechts_Thienpont_2018_6149v2_BT1296,10
Mast cell,Lambrechts_Thienpont_2018_6149v2_BT1297,6
Mast cell,Lambrechts_Thienpont_2018_6149v2_BT1298,17
Mast cell,Lambrechts_Thienpont_2018_6149v2_BT1299,27
Mast cell,Lambrechts_Thienpont_2018_6149v2_BT1300,70
Mast cell,Lambrechts_Thienpont_2018_6653_BT1375,60
Mast cell,Lambrechts_Thienpont_2018_6653_BT1376,55
Mast cell,Lambrechts_Thienpont_2018_6653_BT1377,10
Mast cell,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,37
Mast cell,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,69
Mast cell,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,103
Mast cell,Laughney_Massague_2020_GSM3516662,6
Mast cell,Laughney_Massague_2020_GSM3516663,1
Mast cell,Laughney_Massague_2020_GSM3516667,98
Mast cell,Laughney_Massague_2020_GSM3516669,13
Mast cell,Laughney_Massague_2020_GSM3516670,0
Mast cell,Laughney_Massague_2020_GSM3516672,25
Mast cell,Laughney_Massague_2020_GSM3516674,2
Mast cell,Maynard_Bivona_2020_LT_S66,111
Mast cell,UKIM-V-2_P4_tumor_primary,16
Mast cell,UKIM-V-2_P5_tumor_primary,15
Mast cell,UKIM-V-2_P6_tumor_primary,52
Mast cell,UKIM-V-2_P8_tumor_primary,7
Mast cell,UKIM-V-2_P9_tumor_primary,74
Mast cell,UKIM-V-2_P10_tumor_primary,80
Mast cell,UKIM-V-2_P13_tumor_primary,155
Mast cell,UKIM-V-2_P14_tumor_primary,77
Mast cell,UKIM-V-2_P16_tumor_primary,57
Mast cell,UKIM-V-2_P17_tumor_primary,63
Mast cell,UKIM-V_P1_tumor_primary,3
Mast cell,UKIM-V_P2_tumor_primary,53
Mast cell,UKIM-V_P3_tumor_primary,23
Mast cell,Zilionis_Klein_2019_p1t1,39
Mast cell,Zilionis_Klein_2019_p1t2,36
Mast cell,Zilionis_Klein_2019_p1t3,19
Mast cell,Zilionis_Klein_2019_p1t4,23
Mast cell,Zilionis_Klein_2019_p4t1,13
Mast cell,Zilionis_Klein_2019_p4t2,7
Mast cell,Zilionis_Klein_2019_p4t3,12
Mast cell,Zilionis_Klein_2019_p6t1,19
Mast cell,Zilionis_Klein_2019_p6t2,20
Mesothelial,Chen_Zhang_2020_NSCLC-1,0
Mesothelial,Chen_Zhang_2020_NSCLC-2,0
Mesothelial,Chen_Zhang_2020_NSCLC-3,0
Mesothelial,Chen_Zhang_2020_NSCLC-6,5
Mesothelial,Chen_Zhang_2020_NSCLC-7,0
Mesothelial,Chen_Zhang_2020_NSCLC-11,1
Mesothelial,Guo_Zhang_2018_P0616A_TTC,0
Mesothelial,Guo_Zhang_2018_P0616A_TTH,0
Mesothelial,Guo_Zhang_2018_P0616A_TTR,0
Mesothelial,Guo_Zhang_2018_P0616A_TTY,0
Mesothelial,Guo_Zhang_2018_P0616P_TTC,0
Mesothelial,Guo_Zhang_2018_P0616P_TTH,0
Mesothelial,Guo_Zhang_2018_P0706_TTC,0
Mesothelial,Guo_Zhang_2018_P0706_TTH,0
Mesothelial,Guo_Zhang_2018_P0706_TTR,0
Mesothelial,Guo_Zhang_2018_P0706_TTY,0
Mesothelial,Guo_Zhang_2018_P1010_TTC,0
Mesothelial,Guo_Zhang_2018_P1010_TTH,0
Mesothelial,Guo_Zhang_2018_P1010_TTR,0
Mesothelial,Guo_Zhang_2018_P1010_TTY,0
Mesothelial,Guo_Zhang_2018_P1118_TTC,0
Mesothelial,Guo_Zhang_2018_P1118_TTH,0
Mesothelial,Guo_Zhang_2018_P1120_TTC,0
Mesothelial,Guo_Zhang_2018_P1120_TTH,0
Mesothelial,Guo_Zhang_2018_P1120_TTR,0
Mesothelial,Guo_Zhang_2018_P1120_TTY,0
Mesothelial,Guo_Zhang_2018_P1202_TTC,0
Mesothelial,Guo_Zhang_2018_P1202_TTH,0
Mesothelial,Guo_Zhang_2018_P1202_TTR,0
Mesothelial,Guo_Zhang_2018_P1202_TTY,0
Mesothelial,Guo_Zhang_2018_P1208_TTC,0
Mesothelial,Guo_Zhang_2018_P1208_TTH,0
Mesothelial,Guo_Zhang_2018_P1219_TTC,0
Mesothelial,Guo_Zhang_2018_P1219_TTH,0
Mesothelial,Guo_Zhang_2018_P1219_TTY,0
Mesothelial,He_Fan_2021_LUAD1,0
Mesothelial,He_Fan_2021_LUAD2,0
Mesothelial,He_Fan_2021_LUAD3,0
Mesothelial,He_Fan_2021_LUAD4,0
Mesothelial,He_Fan_2021_LUAD5,0
Mesothelial,Kim_Lee_2020_LUNG_T06,1
Mesothelial,Kim_Lee_2020_LUNG_T08,0
Mesothelial,Kim_Lee_2020_LUNG_T09,0
Mesothelial,Kim_Lee_2020_LUNG_T18,0
Mesothelial,Kim_Lee_2020_LUNG_T19,0
Mesothelial,Kim_Lee_2020_LUNG_T20,0
Mesothelial,Kim_Lee_2020_LUNG_T25,0
Mesothelial,Kim_Lee_2020_LUNG_T30,0
Mesothelial,Kim_Lee_2020_LUNG_T34,1
Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT1A,0
Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT1C,0
Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT2B,0
Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Mesothelial,Lambrechts_Thienpont_2018_6149v2_BT1295,0
Mesothelial,Lambrechts_Thienpont_2018_6149v2_BT1296,0
Mesothelial,Lambrechts_Thienpont_2018_6149v2_BT1297,0
Mesothelial,Lambrechts_Thienpont_2018_6149v2_BT1298,0
Mesothelial,Lambrechts_Thienpont_2018_6149v2_BT1299,2
Mesothelial,Lambrechts_Thienpont_2018_6149v2_BT1300,0
Mesothelial,Lambrechts_Thienpont_2018_6653_BT1375,0
Mesothelial,Lambrechts_Thienpont_2018_6653_BT1376,0
Mesothelial,Lambrechts_Thienpont_2018_6653_BT1377,0
Mesothelial,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0
Mesothelial,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0
Mesothelial,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0
Mesothelial,Laughney_Massague_2020_GSM3516662,0
Mesothelial,Laughney_Massague_2020_GSM3516663,0
Mesothelial,Laughney_Massague_2020_GSM3516667,0
Mesothelial,Laughney_Massague_2020_GSM3516669,0
Mesothelial,Laughney_Massague_2020_GSM3516670,0
Mesothelial,Laughney_Massague_2020_GSM3516672,3
Mesothelial,Laughney_Massague_2020_GSM3516674,0
Mesothelial,Maynard_Bivona_2020_LT_S66,0
Mesothelial,UKIM-V-2_P4_tumor_primary,0
Mesothelial,UKIM-V-2_P5_tumor_primary,0
Mesothelial,UKIM-V-2_P6_tumor_primary,5
Mesothelial,UKIM-V-2_P8_tumor_primary,0
Mesothelial,UKIM-V-2_P9_tumor_primary,0
Mesothelial,UKIM-V-2_P10_tumor_primary,5
Mesothelial,UKIM-V-2_P13_tumor_primary,0
Mesothelial,UKIM-V-2_P14_tumor_primary,0
Mesothelial,UKIM-V-2_P16_tumor_primary,0
Mesothelial,UKIM-V-2_P17_tumor_primary,0
Mesothelial,UKIM-V_P1_tumor_primary,0
Mesothelial,UKIM-V_P2_tumor_primary,4
Mesothelial,UKIM-V_P3_tumor_primary,2
Mesothelial,Zilionis_Klein_2019_p1t1,0
Mesothelial,Zilionis_Klein_2019_p1t2,0
Mesothelial,Zilionis_Klein_2019_p1t3,0
Mesothelial,Zilionis_Klein_2019_p1t4,0
Mesothelial,Zilionis_Klein_2019_p4t1,0
Mesothelial,Zilionis_Klein_2019_p4t2,0
Mesothelial,Zilionis_Klein_2019_p4t3,0
Mesothelial,Zilionis_Klein_2019_p6t1,0
Mesothelial,Zilionis_Klein_2019_p6t2,0
Monocyte classical,Chen_Zhang_2020_NSCLC-1,14
Monocyte classical,Chen_Zhang_2020_NSCLC-2,23
Monocyte classical,Chen_Zhang_2020_NSCLC-3,35
Monocyte classical,Chen_Zhang_2020_NSCLC-6,731
Monocyte classical,Chen_Zhang_2020_NSCLC-7,990
Monocyte classical,Chen_Zhang_2020_NSCLC-11,356
Monocyte classical,Guo_Zhang_2018_P0616A_TTC,0
Monocyte classical,Guo_Zhang_2018_P0616A_TTH,0
Monocyte classical,Guo_Zhang_2018_P0616A_TTR,0
Monocyte classical,Guo_Zhang_2018_P0616A_TTY,0
Monocyte classical,Guo_Zhang_2018_P0616P_TTC,0
Monocyte classical,Guo_Zhang_2018_P0616P_TTH,0
Monocyte classical,Guo_Zhang_2018_P0706_TTC,0
Monocyte classical,Guo_Zhang_2018_P0706_TTH,0
Monocyte classical,Guo_Zhang_2018_P0706_TTR,0
Monocyte classical,Guo_Zhang_2018_P0706_TTY,0
Monocyte classical,Guo_Zhang_2018_P1010_TTC,0
Monocyte classical,Guo_Zhang_2018_P1010_TTH,0
Monocyte classical,Guo_Zhang_2018_P1010_TTR,0
Monocyte classical,Guo_Zhang_2018_P1010_TTY,0
Monocyte classical,Guo_Zhang_2018_P1118_TTC,0
Monocyte classical,Guo_Zhang_2018_P1118_TTH,0
Monocyte classical,Guo_Zhang_2018_P1120_TTC,0
Monocyte classical,Guo_Zhang_2018_P1120_TTH,0
Monocyte classical,Guo_Zhang_2018_P1120_TTR,0
Monocyte classical,Guo_Zhang_2018_P1120_TTY,0
Monocyte classical,Guo_Zhang_2018_P1202_TTC,0
Monocyte classical,Guo_Zhang_2018_P1202_TTH,0
Monocyte classical,Guo_Zhang_2018_P1202_TTR,0
Monocyte classical,Guo_Zhang_2018_P1202_TTY,0
Monocyte classical,Guo_Zhang_2018_P1208_TTC,0
Monocyte classical,Guo_Zhang_2018_P1208_TTH,0
Monocyte classical,Guo_Zhang_2018_P1219_TTC,0
Monocyte classical,Guo_Zhang_2018_P1219_TTH,0
Monocyte classical,Guo_Zhang_2018_P1219_TTY,0
Monocyte classical,He_Fan_2021_LUAD1,61
Monocyte classical,He_Fan_2021_LUAD2,118
Monocyte classical,He_Fan_2021_LUAD3,62
Monocyte classical,He_Fan_2021_LUAD4,124
Monocyte classical,He_Fan_2021_LUAD5,54
Monocyte classical,Kim_Lee_2020_LUNG_T06,34
Monocyte classical,Kim_Lee_2020_LUNG_T08,9
Monocyte classical,Kim_Lee_2020_LUNG_T09,120
Monocyte classical,Kim_Lee_2020_LUNG_T18,75
Monocyte classical,Kim_Lee_2020_LUNG_T19,151
Monocyte classical,Kim_Lee_2020_LUNG_T20,40
Monocyte classical,Kim_Lee_2020_LUNG_T25,105
Monocyte classical,Kim_Lee_2020_LUNG_T30,84
Monocyte classical,Kim_Lee_2020_LUNG_T34,21
Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT1A,8
Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT1B,8
Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT1C,17
Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT2A,14
Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT2B,12
Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT1249,3
Monocyte classical,Lambrechts_Thienpont_2018_6149v2_BT1295,58
Monocyte classical,Lambrechts_Thienpont_2018_6149v2_BT1296,153
Monocyte classical,Lambrechts_Thienpont_2018_6149v2_BT1297,64
Monocyte classical,Lambrechts_Thienpont_2018_6149v2_BT1298,15
Monocyte classical,Lambrechts_Thienpont_2018_6149v2_BT1299,40
Monocyte classical,Lambrechts_Thienpont_2018_6149v2_BT1300,30
Monocyte classical,Lambrechts_Thienpont_2018_6653_BT1375,8
Monocyte classical,Lambrechts_Thienpont_2018_6653_BT1376,12
Monocyte classical,Lambrechts_Thienpont_2018_6653_BT1377,10
Monocyte classical,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,105
Monocyte classical,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,148
Monocyte classical,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,136
Monocyte classical,Laughney_Massague_2020_GSM3516662,2
Monocyte classical,Laughney_Massague_2020_GSM3516663,75
Monocyte classical,Laughney_Massague_2020_GSM3516667,17
Monocyte classical,Laughney_Massague_2020_GSM3516669,49
Monocyte classical,Laughney_Massague_2020_GSM3516670,5
Monocyte classical,Laughney_Massague_2020_GSM3516672,50
Monocyte classical,Laughney_Massague_2020_GSM3516674,2
Monocyte classical,Maynard_Bivona_2020_LT_S66,40
Monocyte classical,UKIM-V-2_P4_tumor_primary,28
Monocyte classical,UKIM-V-2_P5_tumor_primary,44
Monocyte classical,UKIM-V-2_P6_tumor_primary,313
Monocyte classical,UKIM-V-2_P8_tumor_primary,12
Monocyte classical,UKIM-V-2_P9_tumor_primary,65
Monocyte classical,UKIM-V-2_P10_tumor_primary,208
Monocyte classical,UKIM-V-2_P13_tumor_primary,85
Monocyte classical,UKIM-V-2_P14_tumor_primary,100
Monocyte classical,UKIM-V-2_P16_tumor_primary,42
Monocyte classical,UKIM-V-2_P17_tumor_primary,84
Monocyte classical,UKIM-V_P1_tumor_primary,11
Monocyte classical,UKIM-V_P2_tumor_primary,108
Monocyte classical,UKIM-V_P3_tumor_primary,103
Monocyte classical,Zilionis_Klein_2019_p1t1,184
Monocyte classical,Zilionis_Klein_2019_p1t2,183
Monocyte classical,Zilionis_Klein_2019_p1t3,65
Monocyte classical,Zilionis_Klein_2019_p1t4,81
Monocyte classical,Zilionis_Klein_2019_p4t1,9
Monocyte classical,Zilionis_Klein_2019_p4t2,18
Monocyte classical,Zilionis_Klein_2019_p4t3,22
Monocyte classical,Zilionis_Klein_2019_p6t1,38
Monocyte classical,Zilionis_Klein_2019_p6t2,41
Monocyte non-classical,Chen_Zhang_2020_NSCLC-1,0
Monocyte non-classical,Chen_Zhang_2020_NSCLC-2,0
Monocyte non-classical,Chen_Zhang_2020_NSCLC-3,0
Monocyte non-classical,Chen_Zhang_2020_NSCLC-6,13
Monocyte non-classical,Chen_Zhang_2020_NSCLC-7,14
Monocyte non-classical,Chen_Zhang_2020_NSCLC-11,0
