	BD_immune01	BD_immune02	BD_immune03	BD_immune04	BD_immune05	BD_immune06	BD_immune07	BD_immune08	BD_immune09	BD_immune10	BD_immune11	BD_immune12	BD_immune13	BD_immune14	BD_immune15	Chen_Zhang_2020_NSCLC-10	Chen_Zhang_2020_NSCLC-4	Chen_Zhang_2020_NSCLC-5	Chen_Zhang_2020_NSCLC-8	Chen_Zhang_2020_NSCLC-9	Kim_Lee_2020_BRONCHO_58	Kim_Lee_2020_EBUS_06	Kim_Lee_2020_EBUS_28	Kim_Lee_2020_EBUS_49	Kim_Lee_2020_LUNG_T28	Kim_Lee_2020_LUNG_T31	Lambrechts_Thienpont_2018_6149v2_BT1290	Lambrechts_Thienpont_2018_6149v2_BT1291	Lambrechts_Thienpont_2018_6149v2_BT1292	Lambrechts_Thienpont_2018_6653_scrBT1430m	Lambrechts_Thienpont_2018_6653_scrBT1431m	Lambrechts_Thienpont_2018_6653_scrBT1432m	Laughney_Massague_2020_GSM3516665	Maynard_Bivona_2020_LT_S01	Maynard_Bivona_2020_LT_S11	Maynard_Bivona_2020_LT_S42	Maynard_Bivona_2020_LT_S52	Maynard_Bivona_2020_LT_S56	Maynard_Bivona_2020_LT_S57	Maynard_Bivona_2020_LT_S58	Maynard_Bivona_2020_LT_S67	Maynard_Bivona_2020_LT_S71	Maynard_Bivona_2020_LT_S74	Maynard_Bivona_2020_LT_S79	Maynard_Bivona_2020_LT_S82	P044	P045	P046	P047	P048	P049	P20_T2	P23_T1	UKIM-V-2_P11_tumor_primary	UKIM-V-2_P12_tumor_primary	UKIM-V-2_P15_tumor_primary	UKIM-V-2_P7_tumor_primary	Wu_Zhou_2021_GSM4453576	Wu_Zhou_2021_GSM4453577	Wu_Zhou_2021_GSM4453578	Wu_Zhou_2021_GSM4453579	Wu_Zhou_2021_GSM4453580	Wu_Zhou_2021_GSM4453581	Wu_Zhou_2021_GSM4453582	Wu_Zhou_2021_GSM4453583	Wu_Zhou_2021_GSM4453584	Wu_Zhou_2021_GSM4453585	Wu_Zhou_2021_GSM4453586	Wu_Zhou_2021_GSM4453587	Wu_Zhou_2021_GSM4453588	Wu_Zhou_2021_GSM4453589	Wu_Zhou_2021_GSM4453590	Wu_Zhou_2021_GSM4453591	Wu_Zhou_2021_GSM4453592	Wu_Zhou_2021_GSM4453593	Wu_Zhou_2021_GSM4453594	Wu_Zhou_2021_GSM4453595	Wu_Zhou_2021_GSM4453596	Wu_Zhou_2021_GSM4453597	Wu_Zhou_2021_GSM4453598	Wu_Zhou_2021_GSM4453599	Wu_Zhou_2021_GSM4453600	Wu_Zhou_2021_GSM4453601	Wu_Zhou_2021_GSM4453602	Wu_Zhou_2021_GSM4453603	Wu_Zhou_2021_GSM4453604	Wu_Zhou_2021_GSM4453605	Wu_Zhou_2021_GSM4453606	Wu_Zhou_2021_GSM4453607	Wu_Zhou_2021_GSM4453608	Wu_Zhou_2021_GSM4453609	Wu_Zhou_2021_GSM4453610	Wu_Zhou_2021_GSM4453611	Wu_Zhou_2021_GSM4453612	Wu_Zhou_2021_GSM4453613	Wu_Zhou_2021_GSM4453614	Wu_Zhou_2021_GSM4453615	Wu_Zhou_2021_GSM4453616	Wu_Zhou_2021_GSM4453617	Zilionis_Klein_2019_p2t1	Zilionis_Klein_2019_p2t2	Zilionis_Klein_2019_p3t1	Zilionis_Klein_2019_p3t2	Zilionis_Klein_2019_p3t3	Zilionis_Klein_2019_p5t1	Zilionis_Klein_2019_p5t2	Zilionis_Klein_2019_p7t1	Zilionis_Klein_2019_p7t2	p019t	p030t	p033t
T cell CD8 activated	3.828641396489095	4.418840607796597	3.6888794541139363	4.442651256490317	2.0794415416798357	2.0794415416798357	2.9444389791664403	5.805134968916488	2.3978952727983707	3.295836866004329	2.0794415416798357	2.833213344056216	2.3978952727983707	4.59511985013459	2.3978952727983707	5.1298987149230735	4.454347296253507	3.6888794541139363	2.995732273553991	0.0	1.791759469228055	1.0986122886681096	1.3862943611198906	0.0	3.2580965380214817	5.342334251964811	1.791759469228055	1.6094379124341003	0.0	1.3862943611198906	1.3862943611198906	1.0986122886681096	3.6109179126442243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3025850929940455	0.0	1.9459101490553132	0.0	5.808142489980444	6.381816017406098	7.496097345175956	6.570882962339584	5.2574953720277815	7.451241684987676	2.5649493574615367	2.3978952727983707	2.833213344056216	3.8066624897703196	3.8918202981106265	2.0794415416798357	0.0	0.0	0.0	0.0	0.0	0.0	1.6094379124341003	1.0986122886681096	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.197224577336219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6390573296152584	2.0794415416798357	0.0	0.0	1.3862943611198906	0.0	4.919980925828125	4.6913478822291435	4.394449154672438	0.0	3.332204510175204	3.044522437723423	2.833213344056216	3.828641396489095	6.582025138892826	6.6280413761795325
T cell CD8 dividing	1.3862943611198906	0.0	5.318119993844216	4.276666119016055	3.7135720667043075	0.0	3.332204510175204	2.0794415416798357	5.638354669333745	5.802118375377063	2.3978952727983707	3.828641396489095	2.70805020110221	2.995732273553991	2.0794415416798357	5.513428746164982	2.833213344056216	4.060443010546419	3.0910424533583156	0.0	2.70805020110221	1.9459101490553132	1.791759469228055	2.70805020110221	3.4965075614664802	3.3672958299864737	3.4657359027997265	3.6109179126442243	2.5649493574615367	3.332204510175204	1.3862943611198906	2.4849066497880004	2.0794415416798357	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	3.4965075614664802	0.0	0.0	0.0	1.0986122886681096	1.6094379124341003	4.127134385045092	2.6390573296152584	2.8903717578961645	3.4657359027997265	3.8066624897703196	1.9459101490553132	2.70805020110221	3.1780538303479453	2.3978952727983707	3.4965075614664802	3.8712010109078907	1.6094379124341003	2.197224577336219	0.0	1.3862943611198906	4.0943445622221	0.0	2.4849066497880004	3.4011973816621555	0.0	2.0794415416798357	1.3862943611198906	1.6094379124341003	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	2.4849066497880004	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	2.3978952727983707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	3.044522437723423	2.4849066497880004
T cell CD8 effector memory	5.62040086571715	6.6293632534374485	7.292337176173877	7.293017679772782	4.5217885770490405	6.722629794855448	5.46383180502561	6.405228458030841	6.293419278846481	7.003065458786462	6.154858094016418	6.045005314036011	5.572154032177765	6.800170068302199	5.575949103146316	8.039157390473237	6.450470422144176	7.324489979348532	6.2766434893416445	0.0	5.545177444479562	3.5553480614894135	3.784189633918261	3.7135720667043075	5.762051382780177	6.969790669901589	5.552959584921617	5.60947179518496	5.323009979138408	4.68213122712422	5.648974238161206	5.176149732573829	5.075173815233827	0.0	1.3862943611198906	3.737669618283368	0.0	0.0	3.6375861597263857	2.8903717578961645	0.0	4.007333185232471	4.110873864173311	4.983606621708336	4.143134726391533	7.419380582918691	7.607381425639791	8.025843344150903	7.321849713788356	7.155396301896734	7.635786861395584	3.332204510175204	6.811244378601293	6.4754327167040895	6.6895992691789665	6.018593214496234	5.164785973923514	0.0	0.0	0.0	3.044522437723423	0.0	1.791759469228055	5.5053315359323625	1.791759469228055	0.0	2.0794415416798357	1.9459101490553132	2.197224577336219	1.791759469228055	0.0	0.0	0.0	0.0	1.9459101490553132	2.3025850929940455	0.0	0.0	4.189654742026425	1.0986122886681096	2.8903717578961645	0.0	1.3862943611198906	2.0794415416798357	2.0794415416798357	0.0	0.0	0.0	2.3025850929940455	0.0	1.0986122886681096	0.0	0.0	2.3978952727983707	2.772588722239781	3.7612001156935624	3.828641396489095	0.0	3.6888794541139363	1.791759469228055	0.0	4.025351690735149	4.127134385045092	3.8501476017100584	1.0986122886681096	4.663439094112067	3.4339872044851463	3.4657359027997265	4.304065093204169	6.139884552226255	6.806829360392176
T cell CD8 naive	2.6390573296152584	5.713732805509369	4.454347296253507	6.00141487796115	1.3862943611198906	4.844187086458591	0.0	2.0794415416798357	4.736198448394496	2.3978952727983707	4.007333185232471	2.8903717578961645	3.1780538303479453	4.2626798770413155	3.7612001156935624	4.330733340286331	3.526360524616161	3.4339872044851463	2.4849066497880004	0.0	4.5217885770490405	4.543294782270004	2.4849066497880004	4.174387269895637	3.7612001156935624	4.007333185232471	3.0910424533583156	4.174387269895637	2.3025850929940455	3.5553480614894135	3.988984046564274	3.332204510175204	3.295836866004329	0.0	0.0	1.791759469228055	0.0	0.0	2.197224577336219	2.3978952727983707	0.0	2.0794415416798357	1.0986122886681096	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	1.6094379124341003	3.828641396489095	3.6888794541139363	4.9344739331306915	4.418840607796597	3.988984046564274	0.0	0.0	0.0	0.0	0.0	0.0	1.9459101490553132	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.791759469228055	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	1.791759469228055	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	2.197224577336219	1.3862943611198906	0.0	3.0910424533583156	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	1.9459101490553132	4.0943445622221	0.0
T cell CD8 terminally exhausted	1.3862943611198906	1.9459101490553132	7.214504414151143	6.333279628139691	4.0943445622221	6.5638555265321274	3.8066624897703196	0.0	6.92461239604856	7.305860032684008	4.3694478524670215	5.1179938124167546	4.394449154672438	3.6375861597263857	2.833213344056216	6.6895992691789665	4.709530201312334	6.782192056006791	4.919980925828125	0.0	5.384495062789089	3.1354942159291497	2.6390573296152584	2.9444389791664403	5.594711379601839	5.771441123130016	5.771441123130016	5.986452005284438	4.852030263919617	5.0238805208462765	4.2626798770413155	4.454347296253507	3.737669618283368	0.0	0.0	1.3862943611198906	0.0	0.0	1.6094379124341003	1.6094379124341003	0.0	1.791759469228055	2.197224577336219	2.4849066497880004	1.791759469228055	5.420534999272285	3.4011973816621555	4.406719247264253	4.74493212836325	5.6240175061873385	5.214935757608986	1.0986122886681096	3.4339872044851463	4.68213122712422	6.33682573114644	5.3471075307174685	2.772588722239781	1.791759469228055	0.0	0.0	3.7135720667043075	0.0	0.0	4.77912349311153	0.0	1.3862943611198906	1.3862943611198906	2.197224577336219	0.0	0.0	0.0	0.0	0.0	0.0	1.9459101490553132	0.0	0.0	0.0	2.0794415416798357	1.0986122886681096	0.0	0.0	0.0	2.0794415416798357	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	2.197224577336219	1.791759469228055	1.6094379124341003	1.0986122886681096	0.0	3.6888794541139363	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	1.0986122886681096	0.0	0.0	1.3862943611198906	3.6109179126442243	2.8903717578961645
T cell NK-like	4.51085950651685	4.23410650459726	4.553876891600541	6.173786103901937	2.4849066497880004	5.572154032177765	0.0	3.9318256327243257	5.135798437050261	3.4339872044851463	4.867534450455582	2.70805020110221	4.330733340286331	4.812184355372417	5.389071729816501	5.241747015059643	3.1780538303479453	2.4849066497880004	4.1588830833596715	0.0	4.553876891600541	4.406719247264253	2.3978952727983707	5.752572638825633	4.276666119016055	4.1588830833596715	4.0943445622221	4.060443010546419	3.295836866004329	3.7135720667043075	3.4011973816621555	2.70805020110221	2.3978952727983707	0.0	0.0	1.6094379124341003	0.0	0.0	2.197224577336219	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	1.9459101490553132	0.0	1.791759469228055	2.6390573296152584	3.2188758248682006	4.90527477843843	0.0	4.804021044733257	4.465908118654584	4.812184355372417	4.820281565605037	4.025351690735149	0.0	0.0	0.0	0.0	0.0	0.0	2.5649493574615367	1.0986122886681096	0.0	0.0	1.3862943611198906	1.791759469228055	0.0	0.0	0.0	0.0	0.0	0.0	2.5649493574615367	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	1.3862943611198906	1.791759469228055	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9459101490553132	2.995732273553991	1.6094379124341003	3.0910424533583156	0.0	3.4965075614664802	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	2.4849066497880004	2.4849066497880004	1.3862943611198906
T cell regulatory	3.4011973816621555	5.855071922202427	6.901737206656573	6.889591308354466	5.0689042022202315	5.241747015059643	4.430816798843313	6.343880434126331	6.499787040655854	6.559615237493242	4.59511985013459	5.236441962829949	5.075173815233827	5.60947179518496	4.31748811353631	7.632885505395133	6.781057625936179	7.2520539518528135	5.777652323222656	0.0	5.7745515455444085	2.6390573296152584	3.5553480614894135	2.6390573296152584	5.153291594497778	5.768320995793772	5.017279836814924	5.537334267018537	4.007333185232471	4.532599493153255	4.962844630259907	4.61512051684126	5.37989735354046	0.0	1.3862943611198906	1.3862943611198906	0.0	0.0	1.791759469228055	2.3025850929940455	0.0	2.833213344056216	2.70805020110221	3.2580965380214817	3.044522437723423	6.9975959829819265	6.688354713946762	7.776954403322441	7.025538314638521	6.682108597449808	7.37650812632622	4.442651256490317	5.262690188904886	5.176149732573829	6.423246963533519	5.680172609017067	4.51085950651685	1.6094379124341003	0.0	0.0	3.737669618283368	0.0	0.0	5.0238805208462765	2.0794415416798357	2.0794415416798357	2.5649493574615367	2.197224577336219	1.791759469228055	3.3672958299864737	0.0	0.0	0.0	0.0	1.6094379124341003	0.0	1.0986122886681096	0.0	3.4339872044851463	1.3862943611198906	1.791759469228055	0.0	2.197224577336219	2.0794415416798357	2.6390573296152584	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	1.0986122886681096	0.0	1.0986122886681096	2.5649493574615367	3.58351893845611	2.3025850929940455	0.0	4.2484952420493585	2.5649493574615367	2.4849066497880004	3.8501476017100584	3.8712010109078907	3.5553480614894135	2.197224577336219	3.8712010109078907	3.58351893845611	3.58351893845611	3.2580965380214817	5.90536184805457	5.44673737166631
Tumor LUAD_Club	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	2.3025850929940455	0.0	0.0	0.0	7.258412150595306	0.0	1.0986122886681096	0.0	1.3862943611198906	1.0986122886681096	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	1.3862943611198906	1.0986122886681096	4.624972813284271	0.0	1.791759469228055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1780538303479453	0.0	0.0	1.9459101490553132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.716594773520978	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.579729825986222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.327876168789581	5.332718793265369	0.0	0.0	0.0
Tumor LUAD_EMT1	0.0	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.693664334532016	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	1.3862943611198906	2.197224577336219	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.044522437723423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	1.3862943611198906	6.089044875446846	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	5.056245805348308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	1.791759469228055	1.0986122886681096
Tumor LUAD_EMT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.265301212737709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor LUAD_EMT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.995732273553991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.997212273764115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor LUAD_LUSC	0.0	0.0	1.3862943611198906	1.9459101490553132	1.9459101490553132	0.0	3.295836866004329	2.0794415416798357	1.791759469228055	2.0794415416798357	0.0	1.3862943611198906	0.0	0.0	0.0	3.044522437723423	1.6094379124341003	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	2.0794415416798357	0.0	0.0	1.0986122886681096	1.3862943611198906	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	1.9459101490553132	2.70805020110221	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	5.4116460518550396	1.3862943611198906	1.0986122886681096	3.828641396489095	2.5649493574615367	0.0	3.0910424533583156	3.4657359027997265	2.833213344056216	1.3862943611198906	1.3862943611198906	0.0	1.3862943611198906	0.0	0.0	6.33682573114644	0.0	4.465908118654584	4.110873864173311	4.605170185988091	0.0	2.197224577336219	0.0	3.0910424533583156	0.0	2.833213344056216	1.9459101490553132	1.0986122886681096	0.0	4.110873864173311	1.0986122886681096	4.07753744390572	0.0	2.995732273553991	4.61512051684126	1.9459101490553132	2.197224577336219	2.70805020110221	0.0	4.406719247264253	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	1.6094379124341003	0.0	1.6094379124341003	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	1.0986122886681096	4.709530201312334	3.2188758248682006	4.605170185988091
Tumor LUAD_LUSC_mitotic	6.461468176353717	0.0	7.183111701743281	0.0	1.0986122886681096	0.0	8.48528964240323	0.0	5.6594822157596205	5.762051382780177	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	1.6094379124341003	3.951243718581427	1.3862943611198906	0.0	0.0	1.791759469228055	0.0	3.526360524616161	1.6094379124341003	0.0	0.0	2.0794415416798357	3.1780538303479453	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.791759469228055	1.9459101490553132	0.0	0.0	0.0	0.0	0.0	0.0	6.352629396319566	0.0	0.0	6.111467339502678	0.0	0.0	2.6390573296152584	0.0	7.283448228756631	3.6635616461296463	0.0	3.8066624897703196	2.3978952727983707	0.0	0.0	3.6888794541139363	0.0	0.0	0.0	5.332718793265369	2.0794415416798357	1.3862943611198906	6.5250296578434615	2.6390573296152584	4.174387269895637	2.0794415416798357	1.6094379124341003	0.0	6.90975328164481	0.0	0.0	2.0794415416798357	2.772588722239781	0.0	0.0	0.0	4.343805421853684	0.0	0.0	0.0	0.0	4.6913478822291435	0.0	0.0	0.0	1.0986122886681096	2.8903717578961645	0.0	2.772588722239781	2.70805020110221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5649493574615367	0.0	2.0794415416798357
Tumor LUAD_mainly1	1.3862943611198906	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	3.2580965380214817	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	4.07753744390572	0.0	0.0	0.0	0.0	1.3862943611198906	1.3862943611198906	0.0	1.9459101490553132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.912023005428146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.791759469228055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8903717578961645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor LUAD_mainly2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9459101490553132	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor LUAD_mitotic	1.0986122886681096	2.197224577336219	1.0986122886681096	1.3862943611198906	7.266827347520591	1.0986122886681096	3.988984046564274	1.0986122886681096	1.0986122886681096	1.6094379124341003	0.0	5.90536184805457	0.0	0.0	1.791759469228055	3.0910424533583156	3.2188758248682006	0.0	3.526360524616161	6.992096427415888	5.8111409929767	1.3862943611198906	1.0986122886681096	0.0	5.8888779583328805	2.3978952727983707	5.583496308781699	5.846438775057724	5.703782474656201	4.477336814478206	2.197224577336219	3.737669618283368	1.0986122886681096	0.0	0.0	1.3862943611198906	1.3862943611198906	0.0	1.6094379124341003	4.060443010546419	0.0	0.0	1.791759469228055	3.6888794541139363	3.3672958299864737	2.6390573296152584	1.791759469228055	1.6094379124341003	2.6390573296152584	4.532599493153255	0.0	2.0794415416798357	3.5553480614894135	6.588926477533519	0.0	5.90536184805457	0.0	0.0	2.3025850929940455	0.0	1.0986122886681096	5.337538079701318	2.6390573296152584	2.0794415416798357	1.6094379124341003	7.340835554123275	0.0	1.6094379124341003	2.5649493574615367	1.791759469228055	0.0	0.0	6.381816017406098	0.0	2.197224577336219	0.0	3.6635616461296463	1.0986122886681096	0.0	0.0	4.127134385045092	2.70805020110221	1.6094379124341003	1.0986122886681096	3.4339872044851463	0.0	2.0794415416798357	0.0	1.3862943611198906	3.7612001156935624	2.3025850929940455	2.197224577336219	0.0	1.6094379124341003	4.343805421853684	4.31748811353631	0.0	0.0	2.3978952727983707	0.0	0.0	0.0	0.0	0.0	3.58351893845611	4.04305126783455	2.0794415416798357	1.6094379124341003	3.4339872044851463	5.0689042022202315	4.574710978503383
Tumor LUAD_mixed	0.0	1.0986122886681096	1.791759469228055	2.8903717578961645	3.58351893845611	1.3862943611198906	3.1780538303479453	4.770684624465664	0.0	2.0794415416798357	1.0986122886681096	2.833213344056216	2.0794415416798357	1.6094379124341003	4.189654742026425	2.3978952727983707	0.0	1.0986122886681096	3.784189633918261	2.3025850929940455	0.0	0.0	2.833213344056216	0.0	4.143134726391533	2.3025850929940455	3.58351893845611	2.9444389791664403	3.044522437723423	0.0	0.0	0.0	3.6109179126442243	0.0	0.0	0.0	0.0	0.0	1.6094379124341003	1.0986122886681096	0.0	4.454347296253507	3.828641396489095	2.197224577336219	1.791759469228055	3.737669618283368	4.1588830833596715	3.4657359027997265	4.127134385045092	3.526360524616161	2.6390573296152584	2.772588722239781	6.807934943699926	1.791759469228055	0.0	0.0	4.962844630259907	0.0	5.153291594497778	1.0986122886681096	0.0	4.804021044733257	3.4011973816621555	1.0986122886681096	4.2484952420493585	1.6094379124341003	0.0	0.0	3.0910424533583156	4.727387818712341	0.0	2.3978952727983707	2.5649493574615367	0.0	1.791759469228055	1.3862943611198906	4.304065093204169	2.9444389791664403	1.9459101490553132	1.0986122886681096	1.9459101490553132	0.0	1.6094379124341003	0.0	5.616771097666571	0.0	0.0	0.0	4.276666119016055	3.332204510175204	0.0	2.6390573296152584	1.0986122886681096	0.0	4.060443010546419	5.37989735354046	0.0	0.0	0.0	0.0	1.0986122886681096	4.5217885770490405	4.59511985013459	4.727387818712341	4.31748811353631	4.290459441148391	1.9459101490553132	2.0794415416798357	6.186208623900494	5.204006687076795	6.175867270105761
Tumor LUAD_transitional	3.58351893845611	0.0	1.9459101490553132	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	3.8918202981106265	0.0	1.791759469228055	0.0	0.0	0.0	0.0	1.3862943611198906	4.804021044733257	5.8377304471659395	0.0	0.0	0.0	7.759614150696903	2.197224577336219	5.529429087511423	2.995732273553991	1.6094379124341003	2.3978952727983707	3.332204510175204	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	3.8712010109078907	2.4849066497880004	0.0	0.0	0.0	0.0	2.3025850929940455	0.0	1.9459101490553132	0.0	0.0	0.0	0.0	1.0986122886681096	3.6888794541139363	1.6094379124341003	0.0	1.0986122886681096	0.0	0.0	1.0986122886681096	0.0	2.4849066497880004	0.0	0.0	1.791759469228055	0.0	0.0	0.0	2.3978952727983707	0.0	1.0986122886681096	0.0	2.4849066497880004	0.0	1.0986122886681096	3.6375861597263857	0.0	1.0986122886681096	0.0	7.015712420487229	0.0	4.532599493153255	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	4.890349128221754	0.0	0.0	0.0	0.0	2.197224577336219	1.0986122886681096	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	1.0986122886681096	1.3862943611198906	1.3862943611198906	2.4849066497880004	0.0	0.0	0.0	1.6094379124341003	3.1354942159291497	3.044522437723423
